model,students,probability,time
ParModel,0,0,598.583µs
ParModel,1,0,1.009917ms
ParModel,2,0,1.455167ms
ParModel,3,0,1.576709ms
ParModel,4,0,1.911125ms
ParModel,5,0,2.257292ms
ParModel,6,0,2.213958ms
ParModel,7,0,2.463875ms
ParModel,8,0,2.591958ms
ParModel,9,0,2.659375ms
ParModel,10,0,2.996875ms
ParModel,11,0,2.985625ms
ParModel,12,0,3.110666ms
ParModel,13,0,3.291208ms
ParModel,14,0,3.210458ms
ParModel,15,0,3.453208ms
ParModel,16,0,3.357875ms
ParModel,17,0,3.487583ms
ParModel,18,0,10.464208ms
ParModel,19,0,3.771291ms
ParModel,20,0,6.625417ms
ParModel,21,0,9.743292ms
ParModel,22,0,11.00125ms
ParModel,23,0,4.503459ms
ParModel,24,0,3.922917ms
ParModel,25,0,12.785541ms
ParModel,26,0,11.647292ms
ParModel,27,0,4.731542ms
ParModel,28,0,4.557458ms
ParModel,29,0,4.903833ms
ParModel,30,0,5.050125ms
ParModel,31,0,6.223ms
ParModel,32,0,12.253667ms
ParModel,33,0,5.426792ms
ParModel,34,0,19.566458ms
ParModel,35,0,11.490333ms
ParModel,36,0,5.902209ms
ParModel,37,0,6.065625ms
ParModel,38,0,6.235584ms
ParModel,39,0,6.401459ms
ParModel,40,0,6.571041ms
ParModel,41,0,6.735375ms
ParModel,42,0,6.912417ms
ParModel,43,0,7.078167ms
ParModel,44,0,7.261291ms
ParModel,45,0,7.425875ms
ParModel,46,0,7.602541ms
ParModel,47,0,7.783917ms
ParModel,48,0,7.948416ms
ParModel,49,0,8.125584ms
ParModel,50,0,8.287417ms
ParModel,51,0,8.478041ms
ParModel,52,0,8.660167ms
ParModel,53,0,8.829708ms
ParModel,54,0,9.00425ms
ParModel,55,0,9.202833ms
ParModel,56,0,9.355541ms
ParModel,57,0,9.543667ms
ParModel,58,0,9.708125ms
ParModel,59,0,10.388ms
ParModel,60,0,16.265917ms
ParModel,61,0,12.288542ms
ParModel,62,0,22.2045ms
ParModel,63,0,19.515166ms
ParModel,64,0,11.50575ms
ParModel,65,0,18.96425ms
ParModel,66,0,11.566209ms
ParModel,67,0,11.916792ms
ParModel,68,0,11.961041ms
ParModel,69,0,11.933083ms
ParModel,70,0,13.745583ms
ParModel,71,0,12.334334ms
ParModel,72,0,12.318667ms
ParModel,73,0,12.504833ms
ParModel,74,0,12.668417ms
ParModel,75,0,12.868125ms
ParModel,76,0,13.03825ms
ParModel,77,0,13.229666ms
ParModel,78,0,13.343917ms
ParModel,79,0,13.613916ms
ParModel,80,0,13.91175ms
ParModel,81,0,14.550709ms
ParModel,82,0,14.369167ms
ParModel,83,0,14.932833ms
ParModel,84,0,14.73725ms
ParModel,85,0,16.335833ms
ParModel,86,0,36.441833ms
ParModel,87,0,16.90875ms
ParModel,88,0,32.9555ms
ParModel,89,0,33.010625ms
ParModel,90,0,17.556208ms
ParModel,91,0,17.720958ms
ParModel,92,0,17.268583ms
ParModel,93,0,18.414375ms
ParModel,94,0,25.798083ms
ParModel,95,0,26.173709ms
ParModel,96,0,29.296125ms
ParModel,97,0,25.200292ms
ParModel,98,0,24.989334ms
ParModel,99,0,28.21875ms
ParModel,100,0,20.595417ms
ParModel,101,0,20.650542ms
ParModel,102,0,28.729291ms
ParModel,103,0,34.954875ms
ParModel,104,0,18.637292ms
ParModel,105,0,18.820458ms
ParModel,106,0,19.286166ms
ParModel,107,0,21.372625ms
ParModel,108,0,21.431875ms
ParModel,109,0,26.331333ms
ParModel,110,0,37.29ms
ParModel,111,0,35.734084ms
ParModel,112,0,33.759458ms
ParModel,113,0,22.073042ms
ParModel,114,0,22.977459ms
ParModel,115,0,23.211292ms
ParModel,116,0,23.436ms
ParModel,117,0,32.620125ms
ParModel,118,0,24.049416ms
ParModel,119,0,24.178625ms
ParModel,120,0,32.747708ms
ParModel,121,0,40.856458ms
ParModel,122,0,34.090166ms
ParModel,123,0,38.470917ms
ParModel,124,0,43.278708ms
ParModel,125,0,34.86825ms
ParModel,126,0,44.772375ms
ParModel,127,0,43.84175ms
ParModel,128,0,24.186708ms
ParModel,129,0,25.575583ms
ParModel,130,0,25.750083ms
ParModel,131,0,25.369625ms
ParModel,132,0,26.334875ms
ParModel,133,0,58.332125ms
ParModel,134,0,33.363584ms
ParModel,135,0,49.056ms
ParModel,136,0,33.831833ms
ParModel,137,0,29.2355ms
ParModel,138,0,44.114333ms
ParModel,139,0,26.688833ms
ParModel,140,0,35.074125ms
ParModel,141,0,37.729958ms
ParModel,142,0,28.427791ms
ParModel,143,0,28.698875ms
ParModel,144,0,34.965541ms
ParModel,145,0,29.840417ms
ParModel,146,0,27.394042ms
ParModel,147,0,27.639333ms
ParModel,148,0,31.34075ms
ParModel,149,0,53.865792ms
ParModel,150,0,28.190584ms
ParModel,151,0,28.395334ms
ParModel,152,0,28.581417ms
ParModel,153,0,47.860583ms
ParModel,154,0,30.26325ms
ParModel,155,0,30.230125ms
ParModel,156,0,34.070917ms
ParModel,157,0,31.567208ms
ParModel,158,0,31.939583ms
ParModel,159,0,37.037292ms
ParModel,160,0,34.195708ms
ParModel,161,0,34.108458ms
ParModel,162,0,36.3995ms
ParModel,163,0,55.286667ms
ParModel,164,0,34.416459ms
ParModel,165,0,35.324625ms
ParModel,166,0,34.50075ms
ParModel,167,0,42.833375ms
ParModel,168,0,52.008833ms
ParModel,169,0,50.473334ms
ParModel,170,0,61.6005ms
ParModel,171,0,34.217125ms
ParModel,172,0,34.545584ms
ParModel,173,0,35.918083ms
ParModel,174,0,35.53225ms
ParModel,175,0,86.890709ms
ParModel,176,0,42.039542ms
ParModel,177,0,107.154459ms
ParModel,178,0,50.562833ms
ParModel,179,0,43.141291ms
ParModel,180,0,35.942125ms
ParModel,181,0,36.202542ms
ParModel,182,0,41.440709ms
ParModel,183,0,71.141708ms
ParModel,184,0,85.174542ms
ParModel,185,0,41.384166ms
ParModel,186,0,69.185917ms
ParModel,187,0,58.807875ms
ParModel,188,0,78.145083ms
ParModel,189,0,73.280125ms
ParModel,190,0,53.736292ms
ParModel,191,0,53.829375ms
ParModel,192,0,68.59175ms
ParModel,193,0,104.47325ms
ParModel,194,0,42.538625ms
ParModel,195,0,67.891333ms
ParModel,196,0,63.834417ms
ParModel,197,0,58.329292ms
ParModel,198,0,61.49775ms
ParModel,199,0,52.698542ms
ParModel,200,0,41.260833ms
ParModel,201,0,41.444541ms
ParModel,202,0,42.044458ms
ParModel,203,0,62.871ms
ParModel,204,0,42.232042ms
ParModel,205,0,63.63325ms
ParModel,206,0,60.155625ms
ParModel,207,0,51.971584ms
ParModel,208,0,42.208833ms
ParModel,209,0,43.9835ms
ParModel,210,0,43.094959ms
ParModel,211,0,56.114584ms
ParModel,212,0,46.161209ms
ParModel,213,0,97.6215ms
ParModel,214,0,73.656291ms
ParModel,215,0,92.004917ms
ParModel,216,0,79.46875ms
ParModel,217,0,55.101625ms
ParModel,218,0,56.7255ms
ParModel,219,0,67.36325ms
ParModel,220,0,60.635417ms
ParModel,221,0,76.150667ms
ParModel,222,0,52.996625ms
ParModel,223,0,46.221834ms
ParModel,224,0,75.459084ms
ParModel,225,0,50.501ms
ParModel,226,0,51.863375ms
ParModel,227,0,78.5475ms
ParModel,228,0,71.360709ms
ParModel,229,0,75.83275ms
ParModel,230,0,48.046209ms
ParModel,231,0,61.833459ms
ParModel,232,0,51.828625ms
ParModel,233,0,48.585417ms
ParModel,234,0,49.576666ms
ParModel,235,0,57.344083ms
ParModel,236,0,58.124ms
ParModel,237,0,56.782334ms
ParModel,238,0,55.233792ms
ParModel,239,0,54.144583ms
ParModel,240,0,72.615958ms
ParModel,241,0,82.239167ms
ParModel,242,0,90.598ms
ParModel,243,0,83.729709ms
ParModel,244,0,67.254ms
ParModel,245,0,56.94875ms
ParModel,246,0,87.724666ms
ParModel,247,0,72.803042ms
ParModel,248,0,87.566ms
ParModel,249,0,66.417583ms
ParModel,250,0,77.402666ms
ParModel,251,0,87.450875ms
ParModel,252,0,75.947875ms
ParModel,253,0,59.463833ms
ParModel,254,0,86.784083ms
ParModel,255,0,61.722208ms
ParModel,256,0,83.096666ms
ParModel,257,0,54.983833ms
ParModel,258,0,81.966833ms
ParModel,259,0,94.578916ms
ParModel,260,0,87.959583ms
ParModel,261,0,180.568708ms
ParModel,262,0,84.661208ms
ParModel,263,0,76.337042ms
ParModel,264,0,86.775709ms
ParModel,265,0,75.810041ms
ParModel,266,0,57.462875ms
ParModel,267,0,77.379459ms
ParModel,268,0,67.063ms
ParModel,269,0,83.976792ms
ParModel,270,0,65.192541ms
ParModel,271,0,89.449542ms
ParModel,272,0,72.006375ms
ParModel,273,0,86.830792ms
ParModel,274,0,93.732791ms
ParModel,275,0,76.747375ms
ParModel,276,0,66.307167ms
ParModel,277,0,98.967875ms
ParModel,278,0,84.048291ms
ParModel,279,0,91.98175ms
ParModel,280,0,64.688959ms
ParModel,281,0,95.129792ms
ParModel,282,0,78.665833ms
ParModel,283,0,94.506875ms
ParModel,284,0,86.572459ms
ParModel,285,0,91.735125ms
ParModel,286,0,94.923375ms
ParModel,287,0,77.984708ms
ParModel,288,0,87.196958ms
ParModel,289,0,77.593959ms
ParModel,290,0,90.714625ms
ParModel,291,0,79.643417ms
ParModel,292,0,64.863666ms
ParModel,293,0,71.931958ms
ParModel,294,0,93.375625ms
ParModel,295,0,86.410167ms
ParModel,296,0,110.410834ms
ParModel,297,0,87.17325ms
ParModel,298,0,89.236666ms
ParModel,299,0,87.262083ms
ParModel,300,0,88.7325ms
ParModel,301,0,82.599458ms
ParModel,302,0,93.450125ms
ParModel,303,0,91.225ms
ParModel,304,0,129.890125ms
ParModel,305,0,118.257209ms
ParModel,306,0,103.492875ms
ParModel,307,0,70.06225ms
ParModel,308,0,95.126625ms
ParModel,309,0,75.017958ms
ParModel,310,0,77.901209ms
ParModel,311,0,76.278458ms
ParModel,312,0,111.792791ms
ParModel,313,0,93.636333ms
ParModel,314,0,84.031167ms
ParModel,315,0,82.062209ms
ParModel,316,0,101.718541ms
ParModel,317,0,96.145958ms
ParModel,318,0,76.112875ms
ParModel,319,0,92.337208ms
ParModel,320,0,79.646417ms
ParModel,321,0,83.171375ms
ParModel,322,0,88.306958ms
ParModel,323,0,96.021459ms
ParModel,324,0,94.867292ms
ParModel,325,0,100.290167ms
ParModel,326,0,112.52ms
ParModel,327,0,83.703916ms
ParModel,328,0,122.925916ms
ParModel,329,0,97.500417ms
ParModel,330,0,95.36175ms
ParModel,331,0,79.909666ms
ParModel,332,0,98.909125ms
ParModel,333,0,94.795916ms
ParModel,334,0,131.023708ms
ParModel,335,0,112.715791ms
ParModel,336,0,94.1485ms
ParModel,337,0,87.803542ms
ParModel,338,0,98.4875ms
ParModel,339,0,105.809958ms
ParModel,340,0,95.700667ms
ParModel,341,0,138.573459ms
ParModel,342,0,102.72275ms
ParModel,343,0,109.008167ms
ParModel,344,0,87.187375ms
ParModel,345,0,107.214042ms
ParModel,346,0,91.984709ms
ParModel,347,0,92.760334ms
ParModel,348,0,89.823625ms
ParModel,349,0,98.1745ms
ParModel,350,0,92.091875ms
ParModel,351,0,107.339084ms
ParModel,352,0,106.323625ms
ParModel,353,0,112.233167ms
ParModel,354,0,94.485959ms
ParModel,355,0,95.588667ms
ParModel,356,0,96.896416ms
ParModel,357,0,102.138583ms
ParModel,358,0,98.807625ms
ParModel,359,0,96.083416ms
ParModel,360,0,110.39775ms
ParModel,361,0,88.890125ms
ParModel,362,0,99.05725ms
ParModel,363,0,102.127958ms
ParModel,364,0,113.700541ms
ParModel,365,0,109.403875ms
ParModel,366,0,106.582583ms
ParModel,367,0,106.163458ms
ParModel,368,0,108.239125ms
ParModel,369,0,100.1745ms
ParModel,370,0,94.881083ms
ParModel,371,0,106.601167ms
ParModel,372,0,101.420333ms
ParModel,373,0,101.503583ms
ParModel,374,0,103.5215ms
ParModel,375,0,104.447542ms
ParModel,376,0,109.482875ms
ParModel,377,0,95.787792ms
ParModel,378,0,107.442208ms
ParModel,379,0,126.509875ms
ParModel,380,0,104.030333ms
ParModel,381,0,105.948583ms
ParModel,382,0,105.870542ms
ParModel,383,0,97.973333ms
ParModel,384,0,115.746333ms
ParModel,385,0,98.41225ms
ParModel,386,0,97.6885ms
ParModel,387,0,113.982667ms
ParModel,388,0,106.766417ms
ParModel,389,0,105.470291ms
ParModel,390,0,111.594625ms
ParModel,391,0,119.198917ms
ParModel,392,0,128.165791ms
ParModel,393,0,106.838666ms
ParModel,394,0,105.188667ms
ParModel,395,0,111.304083ms
ParModel,396,0,126.852042ms
ParModel,397,0,109.87525ms
ParModel,398,0,125.291875ms
ParModel,399,0,103.621125ms
ParModel,400,0,116.905958ms
ParModel,401,0,132.34675ms
ParModel,402,0,116.882542ms
ParModel,403,0,115.206667ms
ParModel,404,0,135.279666ms
ParModel,405,0,126.660875ms
ParModel,406,0,123.417458ms
ParModel,407,0,139.881584ms
ParModel,408,0,120.105959ms
ParModel,409,0,106.381584ms
ParModel,410,0,105.95525ms
ParModel,411,0,132.378458ms
ParModel,412,0,111.552458ms
ParModel,413,0,119.659083ms
ParModel,414,0,119.269ms
ParModel,415,0,109.288084ms
ParModel,416,0,129.836667ms
ParModel,417,0,125.593375ms
ParModel,418,0,122.918333ms
ParModel,419,0,116.54025ms
ParModel,420,0,114.889416ms
ParModel,421,0,109.175875ms
ParModel,422,0,120.890917ms
ParModel,423,0,122.096125ms
ParModel,424,0,123.946542ms
ParModel,425,0,117.530292ms
ParModel,426,0,120.599209ms
ParModel,427,0,134.64925ms
ParModel,428,0,118.479917ms
ParModel,429,0,127.26225ms
ParModel,430,0,141.873084ms
ParModel,431,0,111.383292ms
ParModel,432,0,120.286666ms
ParModel,433,0,117.866458ms
ParModel,434,0,139.562458ms
ParModel,435,0,137.062833ms
ParModel,436,0,134.941208ms
ParModel,437,0,144.826667ms
ParModel,438,0,110.482333ms
ParModel,439,0,121.461583ms
ParModel,440,0,127.936208ms
ParModel,441,0,117.707959ms
ParModel,442,0,134.580084ms
ParModel,443,0,137.384167ms
ParModel,444,0,130.9935ms
ParModel,445,0,143.4365ms
ParModel,446,0,130.859792ms
ParModel,447,0,119.069542ms
ParModel,448,0,131.830708ms
ParModel,449,0,131.108417ms
ParModel,450,0,130.608125ms
ParModel,451,0,125.347541ms
ParModel,452,0,132.201291ms
ParModel,453,0,122.008666ms
ParModel,454,0,121.660708ms
ParModel,455,0,129.818167ms
ParModel,456,0,136.517625ms
ParModel,457,0,120.23625ms
ParModel,458,0,141.426208ms
ParModel,459,0,131.625875ms
ParModel,460,0,120.873625ms
ParModel,461,0,137.529417ms
ParModel,462,0,129.235875ms
ParModel,463,0,128.777791ms
ParModel,464,0,139.126625ms
ParModel,465,0,114.459875ms
ParModel,466,0,127.394708ms
ParModel,467,0,139.597417ms
ParModel,468,0,172.36075ms
ParModel,469,0,135.535583ms
ParModel,470,0,135.82225ms
ParModel,471,0,130.662625ms
ParModel,472,0,141.02325ms
ParModel,473,0,147.801042ms
ParModel,474,0,127.521333ms
ParModel,475,0,151.991292ms
ParModel,476,0,139.118417ms
ParModel,477,0,128.123167ms
ParModel,478,0,120.976917ms
ParModel,479,0,140.893084ms
ParModel,480,0,115.393708ms
ParModel,481,0,142.001875ms
ParModel,482,0,137.23375ms
ParModel,483,0,127.423791ms
ParModel,484,0,118.577875ms
ParModel,485,0,137.975041ms
ParModel,486,0,127.300042ms
ParModel,487,0,132.436875ms
ParModel,488,0,127.784583ms
ParModel,489,0,127.433042ms
ParModel,490,0,129.626833ms
ParModel,491,0,150.151375ms
ParModel,492,0,137.450166ms
ParModel,493,0,136.806083ms
ParModel,494,0,141.113666ms
ParModel,495,0,137.793167ms
ParModel,496,0,133.410917ms
ParModel,497,0,154.684167ms
ParModel,498,0,150.562792ms
ParModel,499,0,140.148541ms
ParModel,500,0,141.036166ms
ParModel,501,0,137.014542ms
ParModel,502,0,133.154542ms
ParModel,503,0,159.73975ms
ParModel,504,0,141.797666ms
ParModel,505,0,151.934167ms
ParModel,506,0,136.117ms
ParModel,507,0,138.260417ms
ParModel,508,0,132.480917ms
ParModel,509,0,170.487583ms
ParModel,510,0,150.441917ms
ParModel,511,0,154.714084ms
ParModel,512,0,151.080209ms
ParModel,513,0,147.412625ms
ParModel,514,0,138.988ms
ParModel,515,0,169.425291ms
ParModel,516,0,153.663958ms
ParModel,517,0,144.651833ms
ParModel,518,0,152.50625ms
ParModel,519,0,155.0315ms
ParModel,520,0,150.26875ms
ParModel,521,0,135.659584ms
ParModel,522,0,147.185667ms
ParModel,523,0,157.10025ms
ParModel,524,0,133.435125ms
ParModel,525,0,149.937958ms
ParModel,526,0,147.141417ms
ParModel,527,0,162.165875ms
ParModel,528,0,171.86075ms
ParModel,529,0,137.879916ms
ParModel,530,0,128.306958ms
ParModel,531,0,152.990666ms
ParModel,532,0,143.030875ms
ParModel,533,0,146.256084ms
ParModel,534,0,154.216917ms
ParModel,535,0,147.039667ms
ParModel,536,0,150.945542ms
ParModel,537,0,133.766542ms
ParModel,538,0,154.70125ms
ParModel,539,0,151.581792ms
ParModel,540,0,151.827791ms
ParModel,541,0,166.756334ms
ParModel,542,0,146.649584ms
ParModel,543,0,154.499125ms
ParModel,544,0,153.707042ms
ParModel,545,0,149.921875ms
ParModel,546,0,153.183708ms
ParModel,547,0,157.467458ms
ParModel,548,0,147.179292ms
ParModel,549,0,149.001416ms
ParModel,550,0,149.124917ms
ParModel,551,0,151.098125ms
ParModel,552,0,140.65625ms
ParModel,553,0,150.762458ms
ParModel,554,0,163.081791ms
ParModel,555,0,158.547ms
ParModel,556,0,139.339208ms
ParModel,557,0,170.184792ms
ParModel,558,0,158.498292ms
ParModel,559,0,149.618667ms
ParModel,560,0,167.132ms
ParModel,561,0,154.800625ms
ParModel,562,0,154.800375ms
ParModel,563,0,161.029083ms
ParModel,564,0,161.03975ms
ParModel,565,0,161.531625ms
ParModel,566,0,176.756292ms
ParModel,567,0,162.497209ms
ParModel,568,0,149.901625ms
ParModel,569,0,173.023917ms
ParModel,570,0,154.127666ms
ParModel,571,0,160.394417ms
ParModel,572,0,173.734792ms
ParModel,573,0,158.310084ms
ParModel,574,0,140.948041ms
ParModel,575,0,150.929292ms
ParModel,576,0,158.988083ms
ParModel,577,0,156.106375ms
ParModel,578,0,186.5535ms
ParModel,579,0,169.071667ms
ParModel,580,0,161.528458ms
ParModel,581,0,165.020292ms
ParModel,582,0,169.633167ms
ParModel,583,0,163.29625ms
ParModel,584,0,162.318541ms
ParModel,585,0,192.053334ms
ParModel,586,0,173.179833ms
ParModel,587,0,171.539166ms
ParModel,588,0,211.805583ms
ParModel,589,0,174.653625ms
ParModel,590,0,144.029041ms
ParModel,591,0,175.660125ms
ParModel,592,0,167.712375ms
ParModel,593,0,159.532ms
ParModel,594,0,174.6645ms
ParModel,595,0,178.7745ms
ParModel,596,0,177.234166ms
ParModel,597,0,169.165917ms
ParModel,598,0,169.64275ms
ParModel,599,0,181.967708ms
ParModel,600,0,166.170833ms
ParModel,601,0,173.916209ms
ParModel,602,0,153.987292ms
ParModel,603,0,169.325708ms
ParModel,604,0,159.481375ms
ParModel,605,0,165.58325ms
ParModel,606,0,160.783375ms
ParModel,607,0,173.297ms
ParModel,608,0,173.535291ms
ParModel,609,0,180.791167ms
ParModel,610,0,178.202417ms
ParModel,611,0,159.182625ms
ParModel,612,0,163.001709ms
ParModel,613,0,163.584333ms
ParModel,614,0,192.573167ms
ParModel,615,0,166.785792ms
ParModel,616,0,157.582541ms
ParModel,617,0,183.773333ms
ParModel,618,0,174.150875ms
ParModel,619,0,168.535916ms
ParModel,620,0,180.293917ms
ParModel,621,0,185.108667ms
ParModel,622,0,169.533ms
ParModel,623,0,155.1755ms
ParModel,624,0,172.004417ms
ParModel,625,0,174.043375ms
ParModel,626,0,174.172083ms
ParModel,627,0,166.351166ms
ParModel,628,0,181.886125ms
ParModel,629,0,180.848125ms
ParModel,630,0,173.737875ms
ParModel,631,0,155.66125ms
ParModel,632,0,187.788459ms
ParModel,633,0,191.163333ms
ParModel,634,0,177.297916ms
ParModel,635,0,170.426917ms
ParModel,636,0,171.259292ms
ParModel,637,0,181.250334ms
ParModel,638,0,170.530917ms
ParModel,639,0,171.064292ms
ParModel,640,0,180.844958ms
ParModel,641,0,191.351875ms
ParModel,642,0,184.563875ms
ParModel,643,0,192.9365ms
ParModel,644,0,190.039666ms
ParModel,645,0,198.817875ms
ParModel,646,0,175.909667ms
ParModel,647,0,182.848542ms
ParModel,648,0,176.815625ms
ParModel,649,0,179.1005ms
ParModel,650,0,203.198125ms
ParModel,651,0,176.335417ms
ParModel,652,0,178.092375ms
ParModel,653,0,182.267917ms
ParModel,654,0,163.502416ms
ParModel,655,0,170.220208ms
ParModel,656,0,173.579ms
ParModel,657,0,163.383625ms
ParModel,658,0,167.96975ms
ParModel,659,0,175.82725ms
ParModel,660,0,184.781625ms
ParModel,661,0,173.001583ms
ParModel,662,0,187.514583ms
ParModel,663,0,162.066916ms
ParModel,664,0,163.33825ms
ParModel,665,0,177.905458ms
ParModel,666,0,182.021416ms
ParModel,667,0,176.722333ms
ParModel,668,0,183.390333ms
ParModel,669,0,186.813625ms
ParModel,670,0,176.552667ms
ParModel,671,0,168.061875ms
ParModel,672,0,169.968209ms
ParModel,673,0,193.01075ms
ParModel,674,0,182.911625ms
ParModel,675,0,166.09075ms
ParModel,676,0,179.645583ms
ParModel,677,0,195.319458ms
ParModel,678,0,190.888667ms
ParModel,679,0,220.448958ms
ParModel,680,0,175.976458ms
ParModel,681,0,184.204458ms
ParModel,682,0,199.87275ms
ParModel,683,0,176.712625ms
ParModel,684,0,194.365334ms
ParModel,685,0,177.508542ms
ParModel,686,0,184.418625ms
ParModel,687,0,179.364083ms
ParModel,688,0,171.520417ms
ParModel,689,0,182.06375ms
ParModel,690,0,207.939834ms
ParModel,691,0,203.083875ms
ParModel,692,0,193.421667ms
ParModel,693,0,189.33525ms
ParModel,694,0,200.6005ms
ParModel,695,0,183.321167ms
ParModel,696,0,200.830375ms
ParModel,697,0,210.527375ms
ParModel,698,0,196.102917ms
ParModel,699,0,181.046042ms
ParModel,700,0,197.301583ms
ParModel,701,0,169.219875ms
ParModel,702,0,178.35675ms
ParModel,703,0,182.373333ms
ParModel,704,0,190.599708ms
ParModel,705,0,191.064ms
ParModel,706,0,198.241666ms
ParModel,707,0,167.982042ms
ParModel,708,0,184.097791ms
ParModel,709,0,189.617292ms
ParModel,710,0,184.0345ms
ParModel,711,0,200.684958ms
ParModel,712,0,207.590792ms
ParModel,713,0,175.163875ms
ParModel,714,0,183.439875ms
ParModel,715,0,184.555125ms
ParModel,716,0,188.306083ms
ParModel,717,0,190.826667ms
ParModel,718,0,189.113875ms
ParModel,719,0,182.432792ms
ParModel,720,0,187.640292ms
ParModel,721,0,195.424958ms
ParModel,722,0,191.148291ms
ParModel,723,0,191.736417ms
ParModel,724,0,200.817208ms
ParModel,725,0,177.247333ms
ParModel,726,0,183.43625ms
ParModel,727,0,178.842292ms
ParModel,728,0,196.836ms
ParModel,729,0,195.50425ms
ParModel,730,0,180.622042ms
ParModel,731,0,178.136083ms
ParModel,732,0,168.828791ms
ParModel,733,0,192.32475ms
ParModel,734,0,208.205958ms
ParModel,735,0,202.419958ms
ParModel,736,0,197.127625ms
ParModel,737,0,171.562209ms
ParModel,738,0,209.080709ms
ParModel,739,0,194.811375ms
ParModel,740,0,188.75875ms
ParModel,741,0,196.926042ms
ParModel,742,0,211.932958ms
ParModel,743,0,196.450084ms
ParModel,744,0,206.536542ms
ParModel,745,0,182.057667ms
ParModel,746,0,207.406209ms
ParModel,747,0,197.26575ms
ParModel,748,0,185.808833ms
